,leveringsrichting,postcode_tot,postcode_van,sjv,soort
14845,100,1061EH,1061EH,1874,ELK
14846,100,1061EH,1061EH,985,GAS
14847,100,1061EJ,1061EJ,1016,GAS
14848,100,1061EJ,1061EJ,1575,ELK
14849,100,1061EK,1061EK,1771,ELK
14850,100,1061EK,1061EK,1012,GAS
14851,100,1061EL,1061EL,939,GAS
14852,100,1061EL,1061EL,2208,ELK
14853,100,1061EM,1061EM,942,GAS
14854,100,1061EM,1061EM,1641,ELK
14855,100,1061EN,1061EN,922,GAS
14856,100,1061EN,1061EN,1869,ELK
14857,100,1061EP,1061EP,771,GAS
14858,100,1061EP,1061EP,1550,ELK
14859,92,1061ES,1061ER,2481,ELK
14860,100,1061ES,1061ER,2107,GAS
14861,100,1061ET,1061ET,1197,GAS
14862,100,1061ET,1061ET,1938,ELK
14863,100,1061EV,1061EV,2480,ELK
14864,100,1061EV,1061EV,1223,GAS
14865,100,1061EW,1061EW,1063,GAS
14866,100,1061EW,1061EW,1501,ELK
14867,100,1061EX,1061EX,1764,ELK
14868,100,1061EX,1061EX,1027,GAS
14869,100,1061EZ,1061EZ,2107,ELK
14870,100,1061EZ,1061EZ,1077,GAS
14871,100,1061GA,1061GA,1100,GAS
14872,100,1061GA,1061GA,2222,ELK
14873,100,1061GB,1061GB,1582,ELK
14874,100,1061GB,1061GB,1025,GAS
14875,100,1061GC,1061GC,1542,ELK
14876,100,1061GC,1061GC,1215,GAS
14877,100,1061GD,1061GD,1687,ELK
14878,100,1061GD,1061GD,1131,GAS
14879,100,1061GE,1061GE,2421,ELK
14880,100,1061GE,1061GE,1184,GAS
14881,100,1061GG,1061GG,1520,ELK
14882,100,1061GG,1061GG,1192,GAS
14883,100,1061GH,1061GH,957,GAS
14884,100,1061GH,1061GH,1448,ELK
14885,100,1061GJ,1061GJ,995,GAS
14886,100,1061GJ,1061GJ,1726,ELK
14887,100,1061GK,1061GK,1042,GAS
14888,100,1061GK,1061GK,1848,ELK
14889,100,1061GL,1061GL,1417,GAS
14890,100,1061GL,1061GL,1976,ELK
14891,100,1061GM,1061GM,1602,ELK
14892,100,1061GM,1061GM,1485,GAS
14893,100,1061GN,1061GN,1139,GAS
14894,100,1061GN,1061GN,1869,ELK
14895,100,1061GP,1061GP,1209,GAS
14896,100,1061GP,1061GP,1971,ELK
14897,100,1061GR,1061GR,976,GAS
14898,100,1061GR,1061GR,1809,ELK
14899,100,1061GS,1061GS,1043,GAS
14900,100,1061GS,1061GS,1707,ELK
14901,100,1061GT,1061GT,1149,GAS
14902,100,1061GT,1061GT,2057,ELK
14903,100,1061GV,1061GV,898,GAS
14904,100,1061GV,1061GV,2519,ELK
14905,100,1061GW,1061GW,1278,GAS
14906,100,1061GW,1061GW,1887,ELK
14907,100,1061GX,1061GX,1899,ELK
14908,100,1061GX,1061GX,953,GAS
14909,100,1061GZ,1061GZ,1104,ELK
14910,100,1061GZ,1061GZ,970,GAS
14911,100,1061HA,1061HA,1340,GAS
14912,100,1061HA,1061HA,2015,ELK
14913,"45,65",1061HB,1061HB,4597,ELK
14914,100,1061HB,1061HB,2420,GAS
14915,100,1061HD,1061HC,1910,GAS
14916,100,1061HD,1061HC,3909,ELK
14917,100,1061HE,1061HE,1682,ELK
14918,100,1061HE,1061HE,1081,GAS
14919,100,1061HG,1061HG,2340,ELK
14920,100,1061HG,1061HG,1037,GAS
14921,100,1061HH,1061HH,935,GAS
14922,100,1061HH,1061HH,1586,ELK
14923,100,1061HJ,1061HJ,865,GAS
14924,100,1061HJ,1061HJ,1526,ELK
14925,100,1061HK,1061HK,1014,GAS
14926,100,1061HK,1061HK,2089,ELK
14927,100,1061HL,1061HL,1001,GAS
14928,100,1061HL,1061HL,1881,ELK
14929,100,1061HM,1061HM,2288,ELK
14930,100,1061HM,1061HM,1035,GAS
14931,100,1061HN,1061HN,940,GAS
14932,100,1061HN,1061HN,1837,ELK
14933,100,1061HP,1061HP,1817,ELK
14934,100,1061HP,1061HP,889,GAS
14935,100,1061HR,1061HR,3102,GAS
14936,100,1061HR,1061HR,4466,ELK
14937,100,1061HS,1061HS,1425,ELK
14938,100,1061HS,1061HS,1177,GAS
14939,"5,43",1061HX,1061HX,5534,ELK
14940,100,1061MA,1061JA,10508,ELK
14941,100,1061SB,1061JB,7697,GAS
14942,100,1061MB,1061MB,2787,ELK
14943,100,1061MC,1061MC,4447,ELK
14944,100,1061MD,1061MD,5047,ELK
14945,100,1061ME,1061ME,3070,ELK
14946,"97,62",1061MG,1061MG,3057,ELK
14947,100,1061MH,1061MH,4724,ELK
14948,100,1061MJ,1061MJ,3961,ELK
14949,100,1061MK,1061MK,5220,ELK
14950,100,1061SB,1061SB,3585,ELK
14951,100,1061SC,1061SC,3952,ELK
14952,100,1061SE,1061SE,3304,ELK
14953,100,1061SR,1061SR,1227,GAS
14954,100,1061SR,1061SR,3329,ELK
14955,100,1061ST,1061ST,1182,GAS
14956,100,1061ST,1061ST,2769,ELK
14957,100,1061SV,1061SV,2100,ELK
14958,100,1061SW,1061SW,2011,ELK
14959,100,1061SW,1061SW,1237,GAS
14960,100,1061SX,1061SX,1203,GAS
14961,100,1061SX,1061SX,3493,ELK
14962,100,1061SZ,1061SZ,1273,GAS
14963,100,1061SZ,1061SZ,3372,ELK
14964,100,1061TA,1061TA,2690,ELK
14965,100,1061TA,1061TA,1335,GAS
14966,100,1061TB,1061TB,1248,ELK
14967,100,1061TC,1061TC,2121,ELK
14968,100,1061TC,1061TC,1192,GAS
14969,100,1061TD,1061TD,1269,GAS
14970,100,1061TD,1061TD,3881,ELK
14971,100,1061TE,1061TE,3027,ELK
14972,100,1061TG,1061TE,1202,GAS
14973,100,1061TG,1061TG,2690,ELK
14974,100,1061TH,1061TH,421,GAS
14975,100,1061TH,1061TH,3157,ELK
14976,100,1061TJ,1061TJ,3295,ELK
14977,100,1061TJ,1061TJ,451,GAS
14978,100,1061TK,1061TK,526,GAS
14979,100,1061TK,1061TK,1445,ELK
14980,100,1061TL,1061TL,5636,ELK
14981,100,1061TL,1061TL,283,GAS
14982,100,1061TM,1061TM,1552,ELK
14983,100,1061TM,1061TM,220,GAS
14984,100,1061TN,1061TN,1133,ELK
14985,100,1061TN,1061TN,206,GAS
14986,100,1061TP,1061TP,1372,GAS
14987,"96,55",1061TP,1061TP,2942,ELK
14988,"96,15",1061TR,1061TR,3142,ELK
14989,100,1061TR,1061TR,1261,GAS
14990,100,1061TS,1061TS,1387,GAS
14991,"96,3",1061TS,1061TS,3240,ELK
14992,100,1061TT,1061TT,1254,GAS
14993,100,1061TT,1061TT,12081,ELK
14994,100,1061TX,1061TV,1398,GAS
14995,100,1061TV,1061TV,3771,ELK
14996,100,1061TW,1061TW,3951,ELK
14997,100,1061TX,1061TX,2487,ELK
14998,100,1061TZ,1061TZ,3261,ELK
14999,100,1061TZ,1061TZ,1582,GAS
15000,100,1061VB,1061VA,1599,GAS
15001,100,1061VA,1061VA,4409,ELK
15002,100,1061VB,1061VB,3518,ELK
15003,100,1061VC,1061VC,2278,ELK
15004,100,1061VC,1061VC,1603,GAS
15005,100,1061VD,1061VD,1798,GAS
15006,100,1061VD,1061VD,2388,ELK
15007,100,1061VE,1061VE,1853,GAS
15008,100,1061VE,1061VE,2198,ELK
15009,100,1061VH,1061VG,1805,GAS
15010,100,1061VG,1061VG,1891,ELK
15011,100,1061VH,1061VH,2724,ELK
15012,100,1061VJ,1061VJ,1740,GAS
15013,100,1061VJ,1061VJ,2566,ELK
15014,100,1061VK,1061VK,2915,ELK
15015,100,1061VK,1061VK,870,GAS
15016,"91,55",1061VL,1061VL,4823,ELK
15017,100,1061VP,1061VN,2716,ELK
15018,100,1061VP,1061VP,1194,GAS
15019,100,1061VR,1061VR,2843,ELK
15020,100,1061VR,1061VR,1201,GAS
15021,100,1061VS,1061VS,1532,GAS
15022,100,1061VS,1061VS,5503,ELK
15023,100,1061VT,1061VT,3659,ELK
15024,100,1061VT,1061VT,1594,GAS
15025,100,1061VV,1061VV,916,GAS
15026,100,1061VV,1061VV,1457,ELK
15027,100,1061VW,1061VW,3632,ELK
15028,100,1061VW,1061VW,1003,GAS
15029,100,1061VX,1061VX,4757,ELK
15030,100,1061VX,1061VX,1666,GAS
15031,100,1061VZ,1061VZ,1519,GAS
15032,100,1061VZ,1061VZ,5631,ELK
15033,100,1061WB,1061WB,645,GAS
15034,100,1061WB,1061WB,3479,ELK
15035,100,1061XA,1061XA,6810,ELK
15036,100,1061XA,1061XA,1804,GAS
15037,100,1061XB,1061XB,972,GAS
15038,100,1061XB,1061XB,4016,ELK
15039,100,1061XC,1061XC,1079,GAS
15040,100,1061XC,1061XC,1704,ELK
15041,100,1061XD,1061XD,4012,ELK
15042,100,1061XD,1061XD,1226,GAS
15043,100,1061XE,1061XE,813,GAS
15044,100,1061XE,1061XE,1535,ELK
15045,100,1061XG,1061XG,2140,ELK
15046,100,1061XG,1061XG,848,GAS
15047,100,1061XH,1061XH,995,GAS
15048,100,1061XH,1061XH,1873,ELK
15049,100,1061XJ,1061XJ,3922,ELK
15050,100,1061XJ,1061XJ,1145,GAS
15051,100,1061XK,1061XK,1799,ELK
15052,100,1061XK,1061XK,1062,GAS
15053,100,1061XL,1061XL,824,GAS
15054,100,1061XL,1061XL,3677,ELK
15055,100,1061XM,1061XM,841,ELK
15056,100,1061XM,1061XM,609,GAS
15057,100,1061XN,1061XN,981,GAS
15058,100,1061XN,1061XN,2793,ELK
15059,100,1061XP,1061XP,725,GAS
15060,100,1061XP,1061XP,1403,ELK
15061,100,1061XR,1061XR,928,GAS
15062,100,1061XR,1061XR,2656,ELK
15063,100,1061XS,1061XS,1050,GAS
15064,100,1061XS,1061XS,1823,ELK
15065,100,1061XT,1061XT,590,GAS
15066,100,1061XT,1061XT,2099,ELK
15067,100,1061XV,1061XV,817,GAS
15068,100,1061XV,1061XV,2634,ELK
15069,100,1061XW,1061XW,1739,ELK
15070,100,1061XW,1061XW,991,GAS
15071,100,1061XX,1061XX,1324,ELK
15072,100,1061XX,1061XX,1233,GAS
15073,100,1061XZ,1061XZ,2504,ELK
15074,100,1061XZ,1061XZ,915,GAS
15075,100,1062AB,1062AA,1945,GAS
15076,100,1062AA,1062AA,4748,ELK
15077,100,1062AB,1062AB,12707,ELK
15078,100,1062AC,1062AC,19435,ELK
15079,100,1062AD,1062AC,2433,GAS
15080,100,1062AD,1062AD,2093,ELK
15081,100,1062AE,1062AE,585,GAS
15082,100,1062AE,1062AE,1281,ELK
15083,100,1062AG,1062AG,679,GAS
15084,100,1062AG,1062AG,1230,ELK
15085,100,1062AH,1062AH,745,GAS
15086,100,1062AH,1062AH,2886,ELK
15087,100,1062AJ,1062AJ,1582,ELK
15088,100,1062AJ,1062AJ,551,GAS
15089,100,1062AK,1062AK,709,GAS
15090,100,1062AK,1062AK,2612,ELK
15091,100,1062AL,1062AL,4564,ELK
15092,100,1062AL,1062AL,1286,GAS
15093,100,1062AM,1062AM,1879,ELK
15094,100,1062AM,1062AM,761,GAS
15095,100,1062AN,1062AN,1872,ELK
15096,100,1062AN,1062AN,750,GAS
15097,100,1062AP,1062AP,2373,ELK
15098,100,1062AP,1062AP,639,GAS
15099,100,1062AS,1062AR,378,GAS
15100,100,1062AS,1062AR,4072,ELK
15101,100,1062AT,1062AT,1344,ELK
15102,100,1062AT,1062AT,159,GAS
15103,100,1062AV,1062AV,2484,ELK
15104,100,1062AV,1062AV,371,GAS
15105,100,1062AW,1062AW,2427,ELK
15106,100,1062AW,1062AW,2344,GAS
15107,100,1062AX,1062AX,1749,GAS
15108,100,1062AX,1062AX,1974,ELK
15109,100,1062AZ,1062AZ,1884,GAS
15110,100,1062AZ,1062AZ,3043,ELK
15111,100,1062BA,1062BA,1772,GAS
15112,100,1062BA,1062BA,3470,ELK
15113,100,1062BB,1062BB,2468,ELK
15114,100,1062BB,1062BB,1687,GAS
15115,100,1062BC,1062BC,2090,ELK
15116,100,1062BC,1062BC,1532,GAS
15117,100,1062BD,1062BD,2998,ELK
15118,100,1062BD,1062BD,1575,GAS
15119,50,1062BG,1062BE,3462,ELK
15120,100,1062BE,1062BE,4201,GAS
15121,100,1062BG,1062BG,1301,GAS
15122,"72,22",1062BH,1062BH,1952,ELK
15123,100,1062BH,1062BH,1379,GAS
15124,100,1062BJ,1062BJ,2805,GAS
15125,"92,86",1062BJ,1062BJ,11050,ELK
15126,100,1062BK,1062BK,8803,GAS
15127,100,1062BK,1062BK,9179,ELK
15128,100,1062BL,1062BL,3767,ELK
15129,100,1062BL,1062BL,889,GAS
15130,100,1062BM,1062BM,1275,GAS
15131,100,1062BM,1062BM,2020,ELK
15132,100,1062BN,1062BN,5305,ELK
15133,100,1062BN,1062BN,1328,GAS
15134,100,1062BP,1062BP,1065,GAS
15135,"76,73",1062BP,1062BP,3296,ELK
15136,100,1062BR,1062BR,1557,GAS
15137,100,1062BR,1062BR,2978,ELK
15138,100,1062BS,1062BS,2185,ELK
15139,100,1062BS,1062BS,1303,GAS
15140,"89,29",1062BT,1062BT,3599,ELK
15141,100,1062BT,1062BT,1317,GAS
15142,"79,41",1062BV,1062BV,3376,ELK
15143,100,1062BV,1062BV,1384,GAS
15144,100,1062BW,1062BW,883,GAS
15145,"61,22",1062BW,1062BW,2181,ELK
15146,100,1062BX,1062BX,1386,GAS
15147,84,1062BX,1062BX,2204,ELK
15148,100,1062BZ,1062BZ,1278,GAS
15149,"73,91",1062BZ,1062BZ,2285,ELK
15150,100,1062CA,1062CA,1099,GAS
15151,100,1062CA,1062CA,3233,ELK
15152,100,1062CB,1062CB,3039,ELK
15153,100,1062CB,1062CB,945,GAS
15154,100,1062CC,1062CC,1067,GAS
15155,100,1062CC,1062CC,2763,ELK
15156,100,1062CD,1062CD,2639,ELK
15157,100,1062CD,1062CD,1864,GAS
15158,100,1062CE,1062CE,1164,GAS
15159,100,1062CE,1062CE,2203,ELK
15160,100,1062CG,1062CG,778,GAS
15161,"79,25",1062CG,1062CG,3842,ELK
15162,100,1062CK,1062CJ,1971,GAS
15163,100,1062CK,1062CJ,5556,ELK
15164,100,1062CL,1062CL,1015,GAS
15165,100,1062CL,1062CL,1911,ELK
15166,100,1062CM,1062CM,2259,ELK
15167,100,1062CM,1062CM,998,GAS
15168,100,1062CN,1062CN,1116,GAS
15169,100,1062CN,1062CN,1949,ELK
15170,100,1062CP,1062CP,1761,ELK
15171,100,1062CP,1062CP,773,GAS
15172,100,1062CR,1062CR,1258,GAS
15173,100,1062CR,1062CR,2216,ELK
15174,100,1062CS,1062CS,913,GAS
15175,100,1062CS,1062CS,2063,ELK
15176,100,1062CT,1062CT,3137,ELK
15177,100,1062CT,1062CT,1202,GAS
15178,100,1062CV,1062CV,824,GAS
15179,100,1062CV,1062CV,1807,ELK
15180,100,1062CW,1062CW,1097,GAS
15181,100,1062CW,1062CW,2009,ELK
15182,100,1062CX,1062CX,907,GAS
15183,100,1062CX,1062CX,1750,ELK
15184,100,1062CZ,1062CZ,930,GAS
15185,100,1062CZ,1062CZ,1803,ELK
15186,100,1062DA,1062DA,928,GAS
15187,100,1062DA,1062DA,2486,ELK
15188,"34,62",1062DD,1062DB,4684,ELK
15189,100,1062DE,1062DC,1541,GAS
15190,100,1062DE,1062DE,2090,ELK
15191,100,1062DG,1062DG,279,GAS
15192,100,1062DG,1062DG,3390,ELK
15193,100,1062DH,1062DH,6088,ELK
15194,100,1062DH,1062DH,581,GAS
15195,100,1062DJ,1062DJ,3085,ELK
15196,100,1062DJ,1062DJ,929,GAS
15197,"98,18",1062DK,1062DK,2357,ELK
15198,100,1062DK,1062DK,786,GAS
15199,100,1062DL,1062DL,1835,ELK
15200,100,1062DL,1062DL,651,GAS
15201,"97,37",1062DR,1062DM,2835,ELK
15202,100,1062DR,1062DM,1128,GAS
15203,100,1062EB,1062EA,3648,ELK
15204,100,1062EC,1062EC,3533,ELK
15205,100,1062ED,1062ED,3547,ELK
15206,100,1062EE,1062EE,2707,ELK
15207,100,1062EG,1062EG,2740,ELK
15208,100,1062EH,1062EH,2872,ELK
15209,100,1062EJ,1062EJ,2228,ELK
15210,100,1062EK,1062EK,2391,ELK
15211,100,1062EL,1062EL,1486,ELK
15212,100,1062EM,1062EM,2335,ELK
15213,100,1062EN,1062EN,3323,ELK
15214,100,1062EP,1062EP,2442,ELK
15215,100,1062EP,1062EP,34,GAS
15216,100,1062ER,1062ER,95,GAS
15217,100,1062ER,1062ER,934,ELK
15218,100,1062ES,1062ES,292,GAS
15219,100,1062ES,1062ES,1940,ELK
15220,100,1062EV,1062EV,17727,ELK
15221,100,1062GA,1062EV,2518,GAS
15222,100,1062EW,1062EW,2230,ELK
15223,100,1062EX,1062EX,1454,ELK
15224,100,1062GA,1062EZ,2950,ELK
15225,100,1062GB,1062GB,1505,ELK
15226,100,1062GB,1062GB,944,GAS
15227,100,1062GC,1062GC,3290,ELK
15228,100,1062GC,1062GC,1009,GAS
15229,100,1062GD,1062GD,34,GAS
15230,100,1062GD,1062GD,4801,ELK
15231,100,1062GE,1062GE,3442,ELK
15232,100,1062GE,1062GE,68,GAS
15233,100,1062GG,1062GG,995,GAS
15234,100,1062GG,1062GG,1746,ELK
15235,100,1062GH,1062GH,1012,GAS
15236,100,1062GH,1062GH,1861,ELK
15237,100,1062GJ,1062GJ,1343,GAS
15238,100,1062GJ,1062GJ,1940,ELK
15239,100,1062GK,1062GK,28,GAS
15240,100,1062GK,1062GK,3198,ELK
15241,100,1062GL,1062GL,37,GAS
15242,100,1062GL,1062GL,3621,ELK
15243,100,1062GM,1062GM,1132,GAS
15244,100,1062GM,1062GM,1466,ELK
15245,100,1062GN,1062GN,1626,ELK
15246,100,1062GN,1062GN,1036,GAS
15247,100,1062GP,1062GP,1160,GAS
15248,100,1062GP,1062GP,2025,ELK
15249,100,1062GR,1062GR,27,GAS
15250,100,1062GR,1062GR,3188,ELK
15251,100,1062GS,1062GS,42,GAS
15252,100,1062GS,1062GS,2571,ELK
15253,100,1062GT,1062GT,1089,ELK
15254,100,1062GT,1062GT,1210,GAS
15255,100,1062GV,1062GV,1687,ELK
15256,100,1062GV,1062GV,996,GAS
15257,100,1062GW,1062GW,1883,ELK
15258,100,1062GW,1062GW,1006,GAS
15259,100,1062GX,1062GX,33,GAS
15260,100,1062GX,1062GX,3440,ELK
15261,100,1062GZ,1062GZ,5484,ELK
15262,100,1062GZ,1062GZ,24,GAS
15263,100,1062HA,1062HA,1500,ELK
15264,100,1062HA,1062HA,1085,GAS
15265,100,1062HB,1062HB,936,GAS
15266,100,1062HB,1062HB,1462,ELK
15267,100,1062HC,1062HC,1293,GAS
15268,100,1062HC,1062HC,1849,ELK
15269,100,1062HS,1062HD,2893,GAS
15270,100,1062HE,1062HD,5898,ELK
15271,100,1062HP,1062HG,5639,ELK
15272,100,1062HR,1062HR,21912,ELK
15273,100,1062HS,1062HS,5010,ELK
15274,100,1062HT,1062HT,101,GAS
15275,100,1062HT,1062HT,2373,ELK
15276,100,1062HV,1062HV,44,GAS
15277,100,1062HV,1062HV,2449,ELK
15278,100,1062HW,1062HW,5869,ELK
15279,100,1062HW,1062HW,513,GAS
15280,100,1062HX,1062HX,991,GAS
15281,100,1062HX,1062HX,1552,ELK
15282,100,1062HZ,1062HZ,1402,ELK
15283,100,1062HZ,1062HZ,867,GAS
15284,100,1062JA,1062JA,2300,ELK
15285,100,1062JA,1062JA,815,GAS
15286,100,1062JB,1062JB,2719,ELK
15287,100,1062JC,1062JB,2386,GAS
15288,100,1062JC,1062JC,1410,ELK
15289,100,1062JD,1062JD,876,GAS
15290,100,1062JD,1062JD,2189,ELK
15291,100,1062JE,1062JE,579,GAS
15292,100,1062JE,1062JE,1540,ELK
15293,100,1062JG,1062JG,880,GAS
15294,100,1062JG,1062JG,1400,ELK
15295,100,1062JH,1062JH,2168,ELK
15296,100,1062JH,1062JH,908,GAS
15297,100,1062JJ,1062JJ,1078,GAS
15298,100,1062JJ,1062JJ,2581,ELK
15299,100,1062JK,1062JK,2156,ELK
15300,100,1062JK,1062JK,1166,GAS
15301,100,1062JL,1062JL,2067,ELK
15302,100,1062JL,1062JL,932,GAS
15303,100,1062JM,1062JM,2183,ELK
15304,100,1062JM,1062JM,865,GAS
15305,100,1062JN,1062JN,2128,GAS
15306,100,1062JN,1062JN,3830,ELK
15307,100,1062JP,1062JP,258,GAS
15308,100,1062JP,1062JP,2844,ELK
15309,100,1062JR,1062JR,177,GAS
15310,100,1062JR,1062JR,3702,ELK
15311,100,1062JS,1062JS,263,GAS
15312,100,1062JS,1062JS,2544,ELK
15313,100,1062JT,1062JT,293,GAS
15314,100,1062JT,1062JT,2136,ELK
15315,100,1062JV,1062JV,217,GAS
15316,100,1062JV,1062JV,2262,ELK
15317,100,1062JW,1062JW,2965,ELK
15318,100,1062JW,1062JW,683,GAS
15319,100,1062KA,1062JX,3576,ELK
15320,100,1062KA,1062JX,1131,GAS
15321,100,1062KB,1062KB,1045,GAS
15322,100,1062KB,1062KB,2570,ELK
15323,100,1062KC,1062KC,3334,ELK
15324,100,1062KC,1062KC,956,GAS
15325,100,1062KD,1062KD,1000,GAS
15326,100,1062KD,1062KD,2658,ELK
15327,100,1062KE,1062KE,874,GAS
15328,100,1062KE,1062KE,2815,ELK
15329,100,1062KG,1062KG,3046,ELK
15330,100,1062KG,1062KG,824,GAS
15331,100,1062KH,1062KH,905,GAS
15332,100,1062KH,1062KH,2977,ELK
15333,100,1062KJ,1062KJ,957,GAS
15334,100,1062KJ,1062KJ,3115,ELK
15335,100,1062KK,1062KK,1687,ELK
15336,100,1062KK,1062KK,985,GAS
15337,100,1062KL,1062KL,1938,ELK
15338,100,1062KL,1062KL,1009,GAS
15339,100,1062KM,1062KM,3008,ELK
15340,100,1062KM,1062KM,940,GAS
15341,"99,76",1062KS,1062KR,3727,ELK
15342,100,1062KT,1062KT,3327,ELK
15343,100,1062KV,1062KV,3055,ELK
15344,100,1062KV,1062KV,978,GAS
15345,100,1062KW,1062KW,873,GAS
15346,100,1062KW,1062KW,3204,ELK
15347,100,1062KX,1062KX,917,GAS
15348,100,1062KX,1062KX,3044,ELK
15349,100,1062KZ,1062KZ,3824,ELK
15350,100,1062KZ,1062KZ,996,GAS
15351,100,1062LA,1062LA,3224,ELK
15352,100,1062LA,1062LA,774,GAS
15353,100,1062LB,1062LB,2953,ELK
15354,100,1062LB,1062LB,721,GAS
15355,100,1062LC,1062LC,3844,ELK
15356,100,1062LC,1062LC,807,GAS
15357,100,1062XE,1062XD,1868,ELK
15358,100,1062XE,1062XE,41,GAS
15359,100,1062XG,1062XG,29,GAS
15360,100,1062XG,1062XG,1615,ELK
15361,100,1062XH,1062XH,38,GAS
15362,100,1062XH,1062XH,1729,ELK
15363,100,1062XJ,1062XJ,22,GAS
15364,100,1062XJ,1062XJ,1580,ELK
15365,100,1062XK,1062XK,1729,GAS
15366,100,1062XK,1062XK,4733,ELK
15367,100,1062XL,1062XL,41,GAS
15368,100,1062XL,1062XL,9036,ELK
15369,100,1062XM,1062XM,1645,ELK
15370,100,1062XM,1062XM,26,GAS
15371,100,1062XN,1062XN,31,GAS
15372,100,1062XN,1062XN,1474,ELK
15373,100,1062XP,1062XP,40,GAS
15374,100,1062XP,1062XP,1398,ELK
15375,100,1062XR,1062XR,29,GAS
15376,100,1062XR,1062XR,1900,ELK
15377,100,1062XS,1062XS,976,GAS
15378,100,1062XS,1062XS,1787,ELK
15379,100,1062XT,1062XT,1462,ELK
15380,100,1062XT,1062XT,792,GAS
15381,100,1062XV,1062XV,2050,ELK
15382,100,1062XV,1062XV,964,GAS
15383,100,1062XW,1062XW,1583,ELK
15384,100,1062XW,1062XW,988,GAS
15385,100,1062XX,1062XX,2415,ELK
15386,100,1062XX,1062XX,973,GAS
15387,100,1062XZ,1062XZ,1844,ELK
15388,100,1062XZ,1062XZ,1056,GAS
15389,100,1063AA,1063AA,2404,ELK
15390,100,1063AA,1063AA,1091,GAS
15391,100,1063AB,1063AB,1384,ELK
15392,100,1063AB,1063AB,884,GAS
15393,100,1063AC,1063AC,1391,GAS
15394,100,1063AC,1063AC,2588,ELK
15395,"90,7",1063AD,1063AD,4441,ELK
15396,100,1063AD,1063AD,2582,GAS
15397,100,1063AE,1063AE,846,GAS
15398,100,1063AE,1063AE,4065,ELK
15399,100,1063AG,1063AG,613,GAS
15400,100,1063AG,1063AG,1523,ELK
15401,100,1063AH,1063AH,691,GAS
15402,100,1063AH,1063AH,1500,ELK
15403,100,1063AJ,1063AJ,448,GAS
15404,100,1063AJ,1063AJ,1892,ELK
15405,100,1063AK,1063AK,506,GAS
15406,100,1063AK,1063AK,1420,ELK
15407,100,1063AL,1063AL,1513,ELK
15408,100,1063AL,1063AL,572,GAS
15409,100,1063AM,1063AM,683,GAS
15410,100,1063AM,1063AM,1539,ELK
15411,100,1063AN,1063AN,456,GAS
15412,100,1063AN,1063AN,908,ELK
15413,"81,82",1063AP,1063AP,2827,ELK
15414,100,1063AP,1063AP,1543,GAS
15415,"90,48",1063AR,1063AR,2321,ELK
15416,100,1063AR,1063AR,1358,GAS
15417,100,1063AS,1063AS,1153,GAS
15418,100,1063AS,1063AS,2784,ELK
15419,100,1063AV,1063AT,3588,ELK
15420,100,1063AV,1063AT,990,GAS
15421,100,1063AX,1063AX,2046,ELK
15422,100,1063AX,1063AX,1696,GAS
15423,100,1063AZ,1063AZ,1251,GAS
15424,100,1063AZ,1063AZ,3848,ELK
15425,100,1063BA,1063BA,1112,GAS
15426,100,1063BA,1063BA,1983,ELK
15427,100,1063BB,1063BB,1176,GAS
15428,100,1063BB,1063BB,1668,ELK
15429,100,1063BC,1063BC,2959,ELK
15430,100,1063BC,1063BC,1783,GAS
15431,100,1063BG,1063BD,14791,ELK
15432,100,1063BG,1063BD,3702,GAS
15433,100,1063BH,1063BH,29867,ELK
15434,100,1063BH,1063BH,2676,GAS
15435,100,1063BJ,1063BJ,13058,ELK
15436,100,1063BJ,1063BJ,8625,GAS
15437,100,1063BK,1063BK,7875,ELK
15438,100,1063BK,1063BK,1025,GAS
15439,100,1063BL,1063BL,2390,ELK
15440,100,1063BL,1063BL,190,GAS
15441,100,1063BM,1063BM,1901,ELK
15442,100,1063BM,1063BM,193,GAS
15443,100,1063BN,1063BN,222,GAS
15444,100,1063BN,1063BN,1736,ELK
15445,100,1063BP,1063BP,1525,ELK
15446,100,1063BP,1063BP,166,GAS
15447,100,1063BS,1063BR,15941,ELK
15448,100,1063BS,1063BR,3251,GAS
15449,100,1063BV,1063BT,1317,GAS
15450,100,1063BT,1063BT,10176,ELK
15451,100,1063BV,1063BV,1313,ELK
15452,100,1063BW,1063BW,1173,GAS
15453,100,1063BW,1063BW,2195,ELK
15454,100,1063BX,1063BX,1946,ELK
15455,100,1063BX,1063BX,1170,GAS
15456,100,1063BZ,1063BZ,937,GAS
15457,100,1063BZ,1063BZ,1374,ELK
15458,100,1063CA,1063CA,1103,GAS
15459,100,1063CA,1063CA,1626,ELK
15460,100,1063CB,1063CB,1405,GAS
15461,96,1063CB,1063CB,2994,ELK
15462,100,1063CC,1063CC,1759,GAS
15463,100,1063CC,1063CC,2335,ELK
15464,100,1063CD,1063CD,1206,GAS
15465,100,1063CD,1063CD,2200,ELK
15466,100,1063CE,1063CE,2473,ELK
15467,100,1063CE,1063CE,1349,GAS
15468,100,1063CG,1063CG,2056,ELK
15469,100,1063CG,1063CG,1286,GAS
15470,"95,45",1063CH,1063CH,1343,ELK
15471,100,1063CH,1063CH,1534,GAS
15472,100,1063CJ,1063CJ,1259,GAS
15473,100,1063CJ,1063CJ,2539,ELK
15474,100,1063CK,1063CK,908,ELK
15475,100,1063CL,1063CK,1185,GAS
15476,100,1063CL,1063CL,1532,ELK
